a,id,CountyName,State,rate
1,1001,Autauga County,AL,2161.9294552222073
2,1003,Baldwin County,AL,7119.1679551310535
3,1005,Barbour County,AL,1063.9481277602274
4,1007,Bibb County,AL,894.574805351641
5,1009,Blount County,AL,2038.7584378185484
6,1011,Bullock County,AL,655.5198962705139
7,1013,Butler County,AL,1039.5025630231978
8,1015,Calhoun County,AL,4559.811204990915
9,1017,Chambers County,AL,1423.8371775735668
10,1019,Cherokee County,AL,797.1984850207244
11,1021,Chilton County,AL,1991.5891602147287
12,1023,Choctaw County,AL,407.1879441198438
13,1025,Clarke County,AL,1409.2848369926953
14,1027,Clay County,AL,814.5566194989068
15,1029,Cleburne County,AL,660.5857596785926
16,1031,Coffee County,AL,1926.1766248502477
17,1033,Colbert County,AL,2125.3996110173434
18,1035,Conecuh County,AL,568.2017264830829
19,1037,Coosa County,AL,218.03404774262316
20,1039,Covington County,AL,1872.3436220942463
21,1041,Crenshaw County,AL,635.9284396043532
22,1043,Cullman County,AL,2587.1707171778057
23,1045,Dale County,AL,1799.6094622660316
24,1047,Dallas County,AL,1904.9456715874055
25,1049,DeKalb County,AL,3768.1717867539155
26,1051,Elmore County,AL,3406.018440807812
27,1053,Escambia County,AL,1781.2518835551077
28,1055,Etowah County,AL,4559.66760673296
29,1057,Fayette County,AL,624.7739732054923
30,1059,Franklin County,AL,2141.924700374485
31,1061,Geneva County,AL,992.5240155271096
32,1063,Greene County,AL,359.565209864587
33,1065,Hale County,AL,810.0806099518827
34,1067,Henry County,AL,717.0452023520359
35,1069,Houston County,AL,4161.257464601264
36,1071,Jackson County,AL,2385.928105376443
37,1073,Jefferson County,AL,24499.83332644384
38,1075,Lamar County,AL,519.7493206918131
39,1077,Lauderdale County,AL,2380.3297667528823
40,1079,Lawrence County,AL,929.0454606346801
41,1081,Lee County,AL,6814.093683112889
42,1083,Limestone County,AL,3134.8417969148754
43,1085,Lowndes County,AL,724.965085006635
44,1087,Macon County,AL,550.4671755897627
45,1089,Madison County,AL,9817.48031548598
46,1091,Marengo County,AL,1142.1014211668305
47,1093,Marion County,AL,1109.51922725229
48,1095,Marshall County,AL,4520.243125740515
49,1097,Mobile County,AL,15012.509530661238
50,1099,Monroe County,AL,666.197635562041
51,1101,Montgomery County,AL,10383.317791592424
52,1103,Morgan County,AL,4414.621741367293
53,1105,Perry County,AL,601.7148616944588
54,1107,Pickens County,AL,912.4183567019201
55,1109,Pike County,AL,1388.7756471609748
56,1111,Randolph County,AL,902.3331085266194
