a,id,CountyName,State,rate
1,1001,Autauga County,AL,2401.6724452202334
2,1003,Baldwin County,AL,8272.67367971686
3,1005,Barbour County,AL,1179.2625511787369
4,1007,Bibb County,AL,1044.8646249871997
5,1009,Blount County,AL,2292.836592277596
6,1011,Bullock County,AL,685.9504573674758
7,1013,Butler County,AL,1103.5162993072975
8,1015,Calhoun County,AL,5215.204244753442
9,1017,Chambers County,AL,1574.873311593543
10,1019,Cherokee County,AL,924.479001392545
11,1021,Chilton County,AL,2255.6109745370054
12,1023,Choctaw County,AL,439.5280754338652
13,1025,Clarke County,AL,1601.4124670080635
14,1027,Clay County,AL,971.019712625926
15,1029,Cleburne County,AL,900.9846432116192
16,1031,Coffee County,AL,2310.7092990747287
17,1033,Colbert County,AL,2402.6912774596385
18,1035,Conecuh County,AL,586.4003117838175
19,1037,Coosa County,AL,246.06404086490187
20,1039,Covington County,AL,2183.68421915598
21,1041,Crenshaw County,AL,693.6017741230145
22,1043,Cullman County,AL,2998.4407341682604
23,1045,Dale County,AL,2056.8185276538197
24,1047,Dallas County,AL,1974.9777798028547
25,1049,DeKalb County,AL,4644.517453758843
26,1051,Elmore County,AL,3858.4815197760754
27,1053,Escambia County,AL,1884.460251636848
28,1055,Etowah County,AL,5218.72450941525
29,1057,Fayette County,AL,740.9001864075709
30,1059,Franklin County,AL,2348.357351612182
31,1061,Geneva County,AL,1263.9162186665235
32,1063,Greene County,AL,389.2401505773134
33,1065,Hale County,AL,917.1388017006045
34,1067,Henry County,AL,860.5686513862005
35,1069,Houston County,AL,5029.203055651053
36,1071,Jackson County,AL,2920.345793957424
37,1073,Jefferson County,AL,27338.24605363772
38,1075,Lamar County,AL,617.8123972058311
39,1077,Lauderdale County,AL,2800.646580506976
40,1079,Lawrence County,AL,1129.9316212204526
41,1081,Lee County,AL,7349.8994819285845
42,1083,Limestone County,AL,3824.1924736953574
43,1085,Lowndes County,AL,761.1552033103455
44,1087,Macon County,AL,586.2524974676123
45,1089,Madison County,AL,10975.307634627681
46,1091,Marengo County,AL,1427.5574284881354
47,1093,Marion County,AL,1189.144138689721
48,1095,Marshall County,AL,4838.7011475953295
49,1097,Mobile County,AL,15916.865869070967
50,1099,Monroe County,AL,709.8877510003897
51,1101,Montgomery County,AL,11242.199709226934
52,1103,Morgan County,AL,5088.059755744745
53,1105,Perry County,AL,632.5830177232784
54,1107,Pickens County,AL,1072.2180599970727
55,1109,Pike County,AL,1499.6726985761914
56,1111,Randolph County,AL,1066.3524233201776
57,1113,Russell County,AL,2145.4996796083815
58,1115,St. Clair County,AL,3685.86606296408
59,1117,Shelby County,AL,9071.656998103865
60,1119,Sumter County,AL,524.2732984003533
61,1121,Talladega County,AL,3270.7475864650933
62,1123,Tallapoosa County,AL,1503.7094737908683
63,1125,Tuscaloosa County,AL,14302.058885674604
64,1127,Walker County,AL,3315.2985059037096
65,1129,Washington County,AL,736.1531876017206
66,1131,Wilcox County,AL,597.1764242348056
67,1133,Winston County,AL,1171.0552735522783
69,2013,Aleutians East Borough,AK,16.31594184783119
70,2016,Aleutians West Census Area,AK,7.372377851953605
71,2020,Municipality of Anchorage,AK,11046.267001351835
72,2050,Bethel Census Area,AK,1069.9629748337206
73,2060,Bristol Bay Borough,AK,
74,2068,Denali Borough,AK,318.78399960532755
75,2070,Dillingham Census Area,AK,86.17260625629312
76,2090,Fairbanks North Star Borough,AK,3495.8650228469987
77,2100,Haines Borough,AK,5.0
78,2105,Hoonah-Angoon Census Area,AK,36.98731869539695
79,2110,City and Borough of Juneau,AK,533.6535404654568
80,2122,Kenai Peninsula Borough,AK,904.1744018820563
81,2130,Ketchikan Gateway Borough,AK,71.69745433773511
82,2150,Kodiak Island Borough,AK,120.51266139858413
83,2158,Kusilvak Census Area,AK,2392.6606898680507
84,2164,Lake and Peninsula Borough,AK,58.269274547751856
85,2170,Matanuska-Susitna Borough,AK,1479.7604064034117
86,2180,Nome Census Area,AK,262.7024014148051
87,2185,North Slope Borough,AK,527.8033455425419
88,2188,Northwest Arctic Borough,AK,451.2042369359092
